mes_hecho,fecha_hecho,delito,categoria_delito,latitud,longitud,delito_encoded,categoria_delito_encoded,time_seconds,time_zones,cluster_label
2,2081,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.4230111896237,-99.116612520471,23,0,76800.0,2,-1
9,2044,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.4187753910204,-99.142498519829,189,0,74400.0,2,-1
2,2061,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.4271046090217,-99.162821290056,187,0,82800.0,2,-1
2,2082,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.2732140517532,-99.2162232098431,189,0,77400.0,2,-1
2,2081,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.510795357664,-99.1004469197903,118,0,82800.0,2,-1
3,2084,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS,DELITO DE BAJO IMPACTO,19.4459229229791,-99.1509208100119,126,0,75600.0,2,-1
3,1718,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.4136587130072,-99.1833095301212,187,0,79200.0,2,-1
2,2061,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.4695540860416,-99.1874417698794,168,10,81000.0,2,-1
3,2084,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,19.4099704966261,-99.1485413903032,90,0,77700.0,2,-1
3,2084,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.4434100678116,-99.1393293898523,168,10,79080.0,2,-1
3,2084,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.5027204632428,-99.0953473701276,168,10,80400.0,2,-1
3,2084,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3088519501659,-99.2178067600816,169,10,78000.0,2,-1
3,2083,AMENAZAS,DELITO DE BAJO IMPACTO,19.3700541983519,-99.0672378200605,7,0,79200.0,2,-1
3,2084,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,19.4011063817038,-99.198968860157,94,0,83700.0,2,-1
3,2084,DAÃO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION,DELITO DE BAJO IMPACTO,19.3936221863633,-99.1790728304541,29,0,77400.0,2,-1
3,2084,"NARCOMENUDEO POSESIÃN CON FINES DE VENTA, COMERCIO Y SUMINISTRO",DELITO DE BAJO IMPACTO,19.3776903654649,-99.0317084597061,95,0,84480.0,2,-1
3,2084,HOMICIDIO CULPOSO POR TRÃNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,19.4472071772827,-99.0880456597762,71,0,82260.0,2,-1
3,2084,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3281997594472,-99.108784199873,168,10,76800.0,2,-1
3,2084,AMENAZAS,DELITO DE BAJO IMPACTO,19.3936379319787,-99.1790609096173,7,0,77400.0,2,-1
2,2082,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.5000815753739,-99.0846690498383,118,0,82200.0,2,-1
3,1719,ABORTO,DELITO DE BAJO IMPACTO,19.2504617885542,-99.0547938896684,0,0,86220.0,2,-1
3,2084,AMENAZAS,DELITO DE BAJO IMPACTO,19.3203568064516,-99.1085305100398,7,0,82800.0,2,-1
3,2084,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.4201346270105,-99.0961436901016,168,10,81000.0,2,-1
3,2084,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3323347307274,-99.1649404297436,118,0,77400.0,2,-1
2,2072,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.3829310277065,-99.2364006502668,187,0,82800.0,2,-1
2,2081,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.2712646330972,-99.1739331597684,125,0,76200.0,2,-1
3,1719,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3178709153707,-99.1286007000834,186,12,75600.0,2,-1
2,2081,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.2511764494379,-99.1766529695495,125,0,85200.0,2,-1
3,2084,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3574788599392,-99.1126157000834,186,12,82800.0,2,-1
9,2029,FRAUDE,DELITO DE BAJO IMPACTO,19.381364835806,-99.1870681201923,62,0,79140.0,2,-1
3,2084,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.4569312739513,-99.1050863598585,197,12,82800.0,2,-1
2,2081,EJERCICIO ILEGAL Y ABANDONO DEL SERVICIO PUBLICO,DELITO DE BAJO IMPACTO,19.4612954042428,-99.190898980153,44,0,80400.0,2,-1
2,2080,ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.4331689742163,-99.1613108702774,166,0,82200.0,2,-1
2,2080,ROBO DE DINERO,DELITO DE BAJO IMPACTO,19.2969940459836,-99.1505049196764,179,0,81000.0,2,-1
2,2082,AMENAZAS,DELITO DE BAJO IMPACTO,19.2399794085026,-99.0040321598043,7,0,84600.0,2,-1
3,2085,PERSONAS EXTRAVIADAS Y AUSENTES,DELITO DE BAJO IMPACTO,19.4319571384916,-99.1228973502331,103,0,75600.0,2,-1
2,2082,ROBO DE DINERO,DELITO DE BAJO IMPACTO,19.2953257698472,-99.147139419922,179,0,79200.0,2,-1
2,2069,FRAUDE,DELITO DE BAJO IMPACTO,19.4889902700993,-99.1010221801258,62,0,85020.0,2,-1
3,2084,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.2784787353679,-99.2303985401831,197,12,82800.0,2,-1
3,2084,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.4522056169701,-99.1807767502153,118,0,77400.0,2,-1
3,2084,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.5005414559473,-99.0881596504104,169,10,79200.0,2,-1
3,2084,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.5116477057711,-99.1966938997189,197,12,81000.0,2,-1
3,2084,COHECHO,DELITO DE BAJO IMPACTO,19.4729743295219,-99.1618069698485,15,0,85800.0,2,-1
2,2071,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.416640370713,-99.1301630398069,87,0,82920.0,2,-1
3,2083,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.4836081930175,-99.0922882399239,23,0,79200.0,2,-1
3,2083,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.49939357645,-99.1174024303085,187,0,82800.0,2,-1
2,2081,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4839543140429,-99.0694902756258,233,0,79200.0,2,-1
2,2067,AMENAZAS,DELITO DE BAJO IMPACTO,19.4364577886397,-99.1416415597155,7,0,79200.0,2,-1
2,2081,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.2054440988737,-99.1000563533255,233,0,79200.0,2,-1
2,2080,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",DELITO DE BAJO IMPACTO,19.4377830486861,-99.1399941496293,205,0,79200.0,2,-1
2,2078,LESIONES INTENCIONALES POR GOLPES,DELITO DE BAJO IMPACTO,19.2710825367544,-99.1739922803561,92,0,85500.0,2,-1
3,2083,AMENAZAS,DELITO DE BAJO IMPACTO,19.3319940871908,-99.0547718897245,7,0,76800.0,2,-1
2,2075,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.2977192311575,-99.0795492403735,233,0,75600.0,2,0
2,2080,"PRODUCCIÃN, IMPRESIÃN, ENAJENACIÃN, DISTRIBUCIÃN, ALTERACIÃN O FALSIFICACIÃN DE TÃTULOS AL PORTADOR, DOCUMENTOS DE CRÃDITO PÃBLICOS O VALES DE CANJE",DELITO DE BAJO IMPACTO,19.3811776004374,-99.1591342996048,111,0,75600.0,2,-1
2,2079,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.2908817463423,-99.2179622102284,168,10,80400.0,2,-1
3,2083,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.3150647123391,-99.0932945904517,23,0,75480.0,2,-1
3,2085,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.2561173377408,-99.010052380216,168,10,76440.0,2,-1
9,867,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,19.3541018002548,-98.996677066957,3,0,79200.0,2,-1
3,2085,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.4816684426762,-99.2151949000346,122,5,78900.0,2,-1
3,2084,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.4578339661714,-99.1172476699538,186,12,75600.0,2,-1
3,2084,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.2497619333896,-99.0542040334066,233,0,81000.0,2,-1
3,2085,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,19.474225658113,-99.0999071604174,94,0,79200.0,2,-1
10,1993,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3315757323628,-99.0240859716377,233,0,79800.0,2,-1
11,1971,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4559529997839,-99.0879428790197,233,0,75600.0,2,-1
3,2085,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,19.4510193699993,-99.1590053696008,4,0,79200.0,2,-1
3,2085,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.4086191260934,-99.2439902404214,23,0,82800.0,2,-1
3,2085,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,19.4841514668518,-99.0775776807737,210,0,81000.0,2,-1
3,2085,DAÃO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,19.4290962337128,-99.1327706197077,26,0,75600.0,2,-1
3,2085,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.322235761048,-99.0477988900513,196,12,75600.0,2,-1
2,2075,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.2992932818631,-99.0606462197629,118,0,75600.0,2,-1
3,2085,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.4506755026637,-99.1402628995802,186,12,78000.0,2,-1
2,2081,FRAUDE,DELITO DE BAJO IMPACTO,19.4092526414405,-99.1870423000307,62,0,79200.0,2,-1
3,2085,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.4822881909844,-99.086976420363,118,0,83400.0,2,-1
2,2081,RETENCIÃN DE MENORES,DELITO DE BAJO IMPACTO,19.4813526639253,-99.1080543497898,115,0,84600.0,2,-1
2,2078,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.327068252545,-99.1575296197793,122,5,74820.0,2,-1
2,2064,CONTRA LA INTIMIDAD SEXUAL,DELITO DE BAJO IMPACTO,19.2619255511029,-99.0052978319892,20,0,74400.0,2,-1
2,2074,AMENAZAS,DELITO DE BAJO IMPACTO,19.3755724504028,-99.1405284396731,7,0,78240.0,2,-1
2,2077,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.26400505382,-99.0224535796326,225,0,81000.0,2,-1
3,2085,DAÃO EN PROPIEDAD AJENA CULPOSA POR TRÃNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,19.3832112505365,-99.1602775499919,23,0,84600.0,2,-1
3,1720,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",DELITO DE BAJO IMPACTO,19.3625269720376,-99.2874424204385,205,0,76500.0,2,-1
2,2079,FRAUDE,DELITO DE BAJO IMPACTO,19.4321606834306,-99.2159833402235,62,0,82800.0,2,-1
2,2055,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,19.3300744754617,-99.0750885801701,122,5,82800.0,2,-1
2,2081,ROBO A NEGOCIO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,19.3677284912826,-99.0851161804449,125,0,79200.0,2,-1
3,2085,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4700136403763,-99.1532777174456,233,0,79200.0,2,-1
3,2085,AMENAZAS,DELITO DE BAJO IMPACTO,19.3881462940884,-99.1424314695404,7,0,79200.0,2,-1
2,2078,AMENAZAS,DELITO DE BAJO IMPACTO,19.2783977298742,-99.2179430301917,7,0,75840.0,2,-1
3,2085,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3059088025241,-99.1497892321631,233,0,78000.0,2,-1
3,2085,DAÃO EN PROPIEDAD AJENA INTENCIONAL A CASA HABITACION,DELITO DE BAJO IMPACTO,19.3044881234954,-99.0852727598489,29,0,79200.0,2,-1
2,2078,AMENAZAS,DELITO DE BAJO IMPACTO,19.3222395564695,-99.0436919799584,7,0,77400.0,2,-1
1,1594,FRAUDE,DELITO DE BAJO IMPACTO,19.4397155642419,-99.1753086395942,62,0,80100.0,2,-1
3,2085,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.521668337318,-99.1607646304486,233,0,81000.0,2,-1
3,2084,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3673430798074,-99.0778616397737,197,12,79200.0,2,-1
3,2085,AMENAZAS,DELITO DE BAJO IMPACTO,19.4029663380752,-99.1352038102182,7,0,75600.0,2,-1
3,2085,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4588572299771,-99.1847510150045,233,0,82800.0,2,-1
3,2084,AMENAZAS,DELITO DE BAJO IMPACTO,19.4947413129033,-99.1303145898478,7,0,82800.0,2,-1
3,2085,DAÃO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,19.3820764632735,-99.2403133198295,26,0,75600.0,2,-1
3,2083,DAÃO EN PROPIEDAD AJENA INTENCIONAL A BIENES INMUEBLES,DELITO DE BAJO IMPACTO,19.291673976275,-99.0669044899084,28,0,84000.0,2,-1
3,2085,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.4770782424088,-99.1217045201105,196,12,74100.0,2,-1
9,2038,AMENAZAS,DELITO DE BAJO IMPACTO,19.5066455323245,-99.2017727697756,7,0,78000.0,2,-1
2,2060,AMENAZAS,DELITO DE BAJO IMPACTO,19.3782362006512,-99.2006923997424,7,0,75600.0,2,-1
3,2084,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,19.4205697289044,-99.1230516761851,210,0,78300.0,2,-1
9,2023,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.2982426930422,-99.2323899426657,233,0,75600.0,2,-1
3,2085,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.3833650684081,-99.0524396804669,133,0,81000.0,2,-1
3,2085,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.5095551393349,-99.0932239570385,233,0,78900.0,2,-1
3,1721,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.4917561725044,-99.0823990404536,168,10,75600.0,2,-1
3,2086,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3729816898383,-99.1979827404517,168,10,78000.0,2,-1
3,2085,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3871440786065,-99.1638845500902,169,10,74700.0,2,-1
3,2086,LESIONES CULPOSAS,DELITO DE BAJO IMPACTO,19.367328021107,-99.0717539200347,80,0,77400.0,2,-1
3,2086,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.5005272558342,-99.183991979975,87,0,77400.0,2,-1
3,2086,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.3780215866121,-99.2278064697248,168,10,79200.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3885821122018,-99.0915874646372,233,0,78000.0,2,-1
3,2086,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.4295699310444,-99.1324597299969,87,0,86340.0,2,-1
3,2086,USURPACIÃN DE IDENTIDAD,DELITO DE BAJO IMPACTO,19.2726081374159,-99.2433855200344,225,0,76800.0,2,-1
3,2086,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,19.3926257811754,-99.1793678998716,189,0,76800.0,2,-1
3,2086,LESIONES INTENCIONALES,DELITO DE BAJO IMPACTO,19.4385158093384,-99.1334268504633,89,0,81000.0,2,-1
3,2086,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,19.3395852398469,-99.0575787448897,3,0,84000.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4512221103743,-99.1576184465496,233,0,77400.0,2,-1
3,2086,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.4673361222856,-99.0920388404333,133,0,76800.0,2,-1
3,2086,AMENAZAS,DELITO DE BAJO IMPACTO,19.4088303473879,-99.0970358802065,7,0,78300.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3812838097503,-99.1199528330303,233,0,77400.0,2,-1
3,2086,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,19.3751843410737,-99.1670821695973,127,0,86340.0,2,-1
3,2086,ROBO DE MOTOCICLETA SIN VIOLENCIA,ROBO DE VEHÃCULO CON Y SIN VIOLENCIA,19.3885498412946,-99.1795572603335,186,12,77400.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4527913704272,-99.0736836314526,233,0,75600.0,2,-1
2,2075,AMENAZAS,DELITO DE BAJO IMPACTO,19.4852072804238,-99.1078435802753,7,0,82800.0,2,-1
3,2085,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE CONVENIENCIA),DELITO DE BAJO IMPACTO,19.4089467234269,-99.1767110397236,128,0,83700.0,2,-1
2,2058,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,19.3690642197189,-99.1953980695814,187,0,75000.0,2,-1
2,2058,FALSEDAD ANTE AUTORIDADES,DELITO DE BAJO IMPACTO,19.3892101977515,-99.2012554400848,55,0,75000.0,2,-1
3,2084,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4922410724041,-99.2093926303242,233,0,79200.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3866957178972,-99.1974937631204,233,0,82800.0,2,-1
2,2068,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.4016580297539,-99.0593185237093,233,0,77400.0,2,-1
9,2029,AMENAZAS,DELITO DE BAJO IMPACTO,19.4606029697861,-99.1295819000284,7,0,79200.0,2,-1
3,2086,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÃA PÃBLICA CON Y SIN VIOLENCIA,19.323722788357,-99.1715488600891,168,10,75600.0,2,-1
3,2086,AMENAZAS,DELITO DE BAJO IMPACTO,19.349670245343,-99.2216008902091,7,0,79200.0,2,-1
3,2086,AMENAZAS,DELITO DE BAJO IMPACTO,19.1963363693604,-99.0885119599031,7,0,81000.0,2,-1
3,2085,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,DELITO DE BAJO IMPACTO,19.3723469226011,-99.0290202898967,133,0,75600.0,2,-1
3,2086,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,19.5446931221945,-99.1507449695906,94,0,82800.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3217916515697,-99.0379336651078,233,0,81600.0,2,-1
3,2086,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,19.3680976223618,-99.23540094497,233,0,75600.0,2,-1
9,2031,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,19.4311732507892,-99.1344941399767,87,0,82200.0,2,-1
2,2079,FRAUDE,DELITO DE BAJO IMPACTO,19.4341171681448,-99.1126277699804,62,0,77400.0,2,-1
3,2086,FRAUDE,DELITO DE BAJO IMPACTO,19.40911698043,-99.2235454900064,62,0,84360.0,2,-1
3,2086,AMENAZAS,DELITO DE BAJO IMPACTO,19.240536433534,-98.9960500196116,7,0,82800.0,2,-1
